poem
"夫君班扬俦,抱椠群玉府.久读未见书,躬抽系年谱.坠绪获先秦,亡篇出东鲁.上溯三皇坟,旁探百家语.怪牒汲郡来,幽经茂陵聚.英哲资缮藏,缇油尽刊补.蒸青劲竹残,削误规刀苦.种别逾九流,星罗轶千部.顾我寡见闻,蒙薰异伦伍.秘帙乐共披,譌文许交举.家㨭互纷纶,邮谿戏旁午.初无班嗣嗤,更免许慈拒.矧余羁官久,寂寞繄茅宇.礼乏赠酒瓻,疑增照觞怒.尚頼启新编,时时发聋瞽."
"徐公真丈夫,不独文章伯.江南兵未解,主忧臣惨戚.公愿纾其难,苦求使上国.庶获一言伸,少息苞茅责.其君惊且叹,执手涕沾臆.谓言知尔晚,何此忠义激.天子叱在殿,诮让雷霆赫.公亦从容对,曾不渝神色.仁者必有勇,斯亦古遗直.书大略其小,我有春秋癖.所以此诗中,不言公翰墨.庶警事君心,勉旃希令德."
"哲匠昔缔构,文榱面清池.回环水光合,左右云容披.苍烟限垒断,空碧盈轩垂.蕙绿不待染,荷圆皆中规.戏鱼触新藻,幽鹭翘空坻.初笋半遗箨,残跗犹抱枝.我来冰未泮,倏此亘炎曦.节物一以换,余怀焉独怡.内惭固陋质,本乏廊庙姿.印绶纷璀错,旌旄森陆离.林狙裹华黻,野鹿骇金羁.负山力已竭,倾日心空疲.知此危殆辱,斯言非我欺.横琴不成调,慷慨念归期."
"霜日薄西牖,境寂趣自闲.风篁宿天籁,海碧沈云山.宫树未全落,栖乌相与还.心疑蹈虚宇,迹乃尘清班.自顾丘壑志,何施轩冕颜.终当谢绯服,戢翼榆枋间."
"汉家乱无象,贤才戢鳞翼.武侯霸王器,隆中事耕殖.堂堂刘豫州,介绍徐元直.一闻卧龙誉,三驾荒庐侧.士为知己用,陈辞薄霄极.说吴若转丸,抗魏犹卷席.谈笑驭关张,从容羁梁益.持邦二纪余,君臣绝纤隙.浮埃蔽穹壤,大节沦金石.梁甫不复闻,怀贤涕霑臆."
"岁晚檀栾姿,山中映孤宇.声繁天籁吟,影动仙幢舞.即境是真如,黄花间幽圃."
"东方昔借车,尼父尝假盖.一马兹不全,夷涂出如阂.人无托乘宠,朝罕均茵载.策足本乏谋,临风嗟有待.京洛富华厩,权奇出青海.翩翩陌上郎,灭没争星迈.珂音杂鸾响,鞯势动霞彩.东郭独何为,徒行履将败."
"余本丘壑人,失计蹈尘网.轩冕忽缰锁,风波若流荡.高羽颠宏罗,奔骖偾归鞅.众伪缘境滋,千忧共身长.进乏汗马劳,居畏濡鹈赏.力命频遘迍,幽忧思独往.闻君集汉阴,遁世久忘象.因溜为鸣琴,凭岩作烟幌.复有延陵季,亦善南趎养.筑宇近亲仁,耕田或歌壤.且言挂瓢处,一径扪萝上.杳若御风游,萧萧骨毛爽.芝术纷异苗,麏鼯结幽响.老木森千寻,丹藤垂百丈.洞谷答啸歌,云霞代邻党.咨予倦游者,缅邈期真赏.之子幸我怜,试烦翦幽莽.傥获蜗牛居,即谢海禽飨.时从渔父鱼,聊植仙人杖.渐脱区中缘,永托无生奖."
"璇源多清派,兰谷无绝芳.之子相门裔,高才映周行.妙年弄文史,雅志含圭璋.中岁困官簿,铢两争低昂.一通金闺籍,荏苒潘鬓霜.剖符屡麾阮,执戟更疲扬.闻君近多暇,归偃三经堂.左右褫绅组,纵横罗巾箱.安驱仁义涂,弭节名声场.战酣道始胜,心泰无癯尪.壮思挟飞藻,诏我临霞章.我时坐铃阁,寂寞如禅房.开缄一快读,隽味腴且长.高义溢句流,清风随篇翔.感人不无意,在水河汤汤.吾匪辩音者,空冀怀仁藏.矧属岁躔暮,百卉皆芸黄.何以谢君子,松柏同苍苍."
"多士秀王国,珍群鹜天衢.其间延陵季,煜煜承华跗.盛藻班蔡流,芳年终贾徒.签芸拥石室,札绨纷鸿都.刊伪富清暇,壮思弥天隅.投我尘外什,粲然风义俱.幽襟恣申咏,不觉颓阳乌.渴吻潄仙液,饥肠涵道腴.衰翁牵夙尚,骚雅尝驰驱.疲足道虽顿,流波心未渝.过门辄大嚼,临博犹狂呼.讵云获真赏,聊复惬所娱.矧繄绝唱赠,无胫来明珠.报之乏琼玖,宝玩徒区区."
"孤城何巑岏,西北有层构.我来一长眺,正迫岁阴候.严风挫万物,霜雪复交寇.冬日苦易颓,羲车剧驰骤.宵月不相让,空弦映矢彀.潦收陂面阔,木落山骨瘦.生平丘壑心,顾慕独延脰.箕峰紫氛结,颍濑琼波潄.想像逃名夫,幽居翳仙窦.愿言追遐踪,人间谢讥诟."
"昔年封蘗栽,生意颇柔脆.今兹见丹实,落落如星丽.斯果号难成,常逾豫章岁.孤根何为者,尚记吾庐地.蔽芾讵因棠,连蜷乃同桂.厥包千里遥,守舍重缇惠.金颗照病眸,霜津益痟肺.却算去里年,十听秋鸿唳.无复陆绩怀,宁图李衡计.他时攀树悲,讵减金城涕."
"山海有完士,希世无良筹.偶穿东郭履,遂别野人舟.不耻篆刻赋,来肩英俊游.私智甚凫短,尘容若鸱愁.备员太史氏,补属富民侯.姑学了官事,何尝分主忧.日贪斗食利,岁感星躔周.中都富才彦,方驾若龙虬.茂先善史汉,平津治春秋.高文用司马,格五宠虞丘.间阔路逢葛,缤纷人召邹.桑羊兴贾竖,安国出缧囚.汲郑贵交盛,徐陈英藻遒.况乃天下枢,雄雌来九州.衣冠径复道,鼓吹出长楸.席上万钱箸,桥边八列驺.雍容缓鲁玦,意气拂吴钩.咨予良不韪,瓴甓厕珠璆.吹竽昔已滥,在梁今可尤.台阁魏舒被,风霜苏季裘.有志谢轩鹤,无机防海鸥.恭竢杜陵课,诛茅归故畴."
"长安冬鼓喧,里舍隙尘晓.有客驻歌骊,归途指江徼.晨庖爨苏冷,穷巷乡舆少.乃肯顾我庐,欢言复悲啸.悲啸诚易知,夫君韵经奇.才高洛阳贾,赋动楚湘累.平昔应贤诏,览德扬英蕤.孚尹倾宝肆,沛艾络仙羁.献书北阙下,对策东堂垂.逢吉旦兼暮,谐音埙且箎.天官选初筮,黄绶聊藏器.三釜乐及亲,尺檄甘为吏.迩来预冬集,再调鬰奇意.群公亟为言,力命乃相戾.奏牍辄报闻,官书责勤莅.簿领百里佐,风烟六朝地.销魂南浦行,拄颊西山气.君子永来誉,胜襟无累欷.行矣勿载哗,乡枌方省家.春桡碎溪月,晓帆弄江霞.长洲纷藉草,故树杂生花.予心若为处,岁晏𥩟疏麻."
"病余颇厌肉,欣得僧庐蔬.僧窗亦明洁,可以观我书.弟兄冷相对,因著柏酒醉.酹余欲拈笔,状乃尔狼狈.我老固有素,未至形苶具.其事故可知,宁复论年数.阿连吾语汝,我计当何取.学道既无成,何如事农圃."
"履至谨冬祀,摄职叨上公.洗心奉明诫,祗宿城南宫.芳岁正遒莫,熙阳殊未融.西郊淡颓景,北牖来朔风.骛野骋归兽,缘云号征鸿.夕坐无晤言,情条结深衷.自抚韦布陋,奚堪廊庙崇.观瞻动众目,跼蹐愁我躬.自古经纬才,因势犹污隆.夔禹值虞奋,孔墨遭周穷.如何一介士,蔑著横草功.仰被天宇施,遂济人爵丰.较能劣涓𡏖,荷宠逾华嵩.物理自非是,神鉴安可蒙.区区谢病志,终冀回天聪."
"劲风吹北林,落叶舞南牖.岁序忽已高,峥嵘薄星斗.大化驱群物,始终迭相授.羲和亦何为,挟日但西走.少壮驰目前,衰颓蹑人后.星星两霜鬓,伴我老成丑.学道苦嗟晚,扪心更余咎.兹意将奈何,投身就杯酒."
"衰容览青铜,寒光了无隠.照我颠上毛,星星罕余鬒.持此将奈何,岁月屡遒尽.少壮罕闻道,下士乃为哂.操绠遽汲深,持矛复夸楯.任重力疾颠,涂穷计方窘.上孤明主恩,下违昔贤准.忧悔从中来,老至非无眹.尚忝麾守尊,居惭政条敏.孤心企寒柏,万境付朝菌.往失奚足追,来戒或堪引.明发丘壑情,予将治归轸."
"空水渺澄鲜,苍山复盘踞.沙草媚苔矶,云柯抱岩树.畸人兹与留,脱世如遗屦."
"故岁摇落时,凭高望扬越.流光不我与,复此值凋节.孤塔踞层冈,仙盘涌㵳泬.病足攀危梯,寸晷或三歇.浩荡佛界宽,凌兢客心折.远岫几培𪣻,空江一明灭.海日栖簷题,霜风语铃舌.荒墟自今古,大块靡封埒.豁若醯覆开,醒如豆聪撤.哀哉人间世,小智互纷结.豕虱论是非,蛮蜗定雄杰.伥伥百代俗,唧唧九流说.推致无穷中,秋毫共飘瞥.圣人小天下,乐意遗来哲.矧余蒙鄙姿,轻蹈荣利辙.溷浊六尘并,讙呶太和泄.薄言真境游,追悟生理缺.洗心刻来誓,回步惩曩跌.甘露多余滋,圣关有幽𫔎.咄嗟朝市人,此路非尔蹑."
"高子北方士,才为国之华.灵襟绝尘藻,丽藻纷春葩.虽云服缰锁,高意笼青霞.子昔久蒙润,逢辰亨乃嘉.联飞奉台阁,相顾引龟緺.鲍叔不予怯,楚臣宁汝瑕.诏书频出沐,归辔屡回车.时过蒋生径,或诣子云家.柏将松竝悦,人与室非遐.自谓百年分,风期何所嗟.君命良不淑,浮生兹有涯.沈疴犯霜露,幽谶发龙蛇.美志一朝尽,余哀千古赊.招魂知是否,生肘讵真耶.涂斤失郢匠,膝席夭长沙.青黄饰沟木,藩褥坠风花.世事一以谬,何言定隆窊.都门执讴绋,原路引哀笳.夕云旌外惨,春日冢头斜.自此掩瑶轸,其谁知伯牙."
"积雨暗长夜,山行经险巇.悲风撼林木,崖谷蔽参差.远闻豺虎号,鬼燐弄光辉.十步九失足,中心祗自持.所适既迢递,黾勉焉可为.道旁见明烛,抵宿依茅茨.开户念生客,喜逢主翁慈.暖汤趣妻子,然薪为更衣.艰难又奚怨,少息非所期.鸡鸣夜将旦,熟寐百无知.欣戚一以忘,何有安与危.生死宇宙内,旷怀亦如斯.聊纪梦中事,谁当赓我诗."
"出郭屏仆从,取径问樵牧.短松新被冈,青嶂远遮屋.鸡犬无四邻,日月自两毂.阿师厌机缘,脱迹谢尘俗.是心大圆明,一室了具足.汲泉烹细芽,支铛炊脱粟.默坐契从三,诸方付藏六.我来同友生,得饱径眠熟.稍为微风醒,已叹畏景促.买山知几时,所惜负松菊."
"湖上纤罗收,天边夕蟾映.皎洁银界宽,虚明佛心定.可爱不可持,乾坤共孤影."
"病客卧穷里,衡扉掩残春.隳官道家藏,窜迹农廛民.朝罗噪饥雀,暮席流芳尘.尸居怳逾岁,踵息动弥旬.忽讶绛鞲隶,传呼越郊畛.蹀躞千余骑,雍容两朱轮.言是楚邦守,来过安邑贫.固宜辨贵弃,乃尔存艰辛.此道古为重,余风今已沦.物色认平素,载言接慇懃.始悟先子旧,早笃尝僚亲.孤心极摧橹,感涕浩盈巾.追念舞勺岁,已识栖鸾人.师筵奉函席,学舍操书筠.童牙自忘丑,诗钵或娱宾.公时摛句赏,谓是天麒麟.亲擘彩牋赠,勉我期日新.汝南丏题品,有道定人伦.自尔一暌剌,中年婴世纷.天圣绍休绪,顿网横无垠.鸾鹄不藏翼,虬蜗无遁鳞.余时滥隗始,骧首摩苍旻.司徒揖元叔,天子第平津.甲科廷尉属,再命宫坊臣.黄香入东观,贾谊过西秦.䌷绎金匮室,珥彤瑶水滨.登瀛识褚马,颂汉希渊云.一朝泣风树,九死存余焄.中都索米后,老圃种瓜辰.惠然下车揖,高义倾前闻.却计髧髦日,二纪如逡巡.今形虽隠几,昔训尚铭绅.丈人笃求旧,偷俗将还淳.湘水澹苍野,衡峰凌紫氛.泽节首南夏,瑶魁瞻邃宸.恋阙魏公子,吊贤楚灵均.公怀佐时略,宜树光朝勋.奚为远问俗,惜此徒伤神.宣室懋清问,华光钦宝邻.行行爱玉体,趋节𥩟来臻."
"前兹属元巳,置酒苍烟台.芳序忽复周,春风正徘徊.懽言速僚友,亟使具觥杯.长渠溢芳溜,列坐浮香来.灵嚣合众乐,隠若南山雷.舞袂纷杂袭,宾冠俨崔嵬.美人前为寿,颜色如琼瑰.况我千万日,行乐无疑猜.新歌袅天衢,兴视行云回.我时语四座,兹赏诚难哉.妙颜无再朱,白发惟相催.跖𫏋盈圣智,孔颜罹忧摧.区区百世后,美恶同尘灰.吾欲挈瑶斗,踞海为金罍.挹兹忘忧物,与尔同嘲谐.天地为一朝,长短何足哀.鲁阳久不作,白日任西颓."
"汉家候神馆,奉诏穰沈灾.解缨就斋幕,恍若跻蓬莱.云罗絓朝舄,露掌承仙杯.众真拱象帝,宝宇正崔嵬.炉烟薰太虚,重阴为之开.单枕不成寐,俗魂自惊猜.心迷坐忘术,万虑无根来.天鸡殊未鸣,霜雁有余哀.借问麋鹿姿,云胡尘国台.构极谢隆栋,裨山劣纤埃.上惭稷契名,下愧丙魏才.惟余止足戒,临路空徘徊."
"贤哉邴曼容,出处知所据.官余六百石,辄自移疾去.富贵非不怀,殆辱亦先虑.嗟我材下中,叨恩最蕃庶.尧庭纳言职,轩野方明御.服衮作槐班,曳履南宫署.虽经斥免诮,尚玷高华处.徒有守直弦,何能借前箸.愚甘六马对,谗恨三物诅.年来感衰疾,倦鸟思返翥.抗心望先哲,俯首惭昔誉.西景尚可收,归辕未云遽.傥以人望人,期君或吾恕."
"明晦互推斥,中都芳岁阑.星回迫旧次,籥暖送余寒.来辰茧有绪,去境环无端.天运故相易,人心那独安.怀此不能寐,揽衣强盘桓.疏恐缓余带,危惕整尘冠.耿耿烛焰直,凄凄霜气酸.城头陨高木,庭下败丛兰.抚臆累新欷,掩觞沈故懽.况乃蹈世网,虚名争控抟.挟册滥书府,振缨玷王官.东序罗圭瑞,西雍集鹓鸾.昏瞳眩宝肆,短翼厕仙翰.纵尔值藏疾,何容久素餐.泛泛骚客凫,坎坎诗人檀.宁无要路津,所畏在蹒跚.枳棘附骥尾,纬萧戏龙蟠.寄语拙艰者,无竢学邯郸."
"秦川贵公子,避地来荆州.流离世道丧,简脱天姿遒.岁时不我与,假日赋销忧.妍辞缛非雾,逸韵锵鸣球.曹师下南服,置酒临沧洲.慷慨前为寿,高谭王霸筹.归来奉丞相,摄组登华辀.独步今已矣,空余清汉流."
"汉家开绝域,日夕羽书闻.朝那杀都尉,北地败将军.沙明疑昼雪,气黑似秋云.片月就城偃,长蛇随阵分.冰藏马窟路,血沫剑星文.直置鸿毛命,聊图麟阁勋."
"频年随校尉,晚节事轻车.瞻烽数奔命,辞第讵为家.轻赍绝瀚海,间道袭昆邪.双鞬朝负羽,三鼜夜鸣笳.金痍先雨觉,蓬鬓后霜华.如何差六级,遽使抱长嗟."
"薄伐乃中谋,和亲非上策.匈奴负汉恩,男儿喜边檄.故岁出定襄,今年救张掖.沙平落日黄,月迥遥峰白.急击右地兵,连俘月支馘.幕府省文书,家人非尺籍.夜拔五岭旗,晨追六骡迹.陛下焚谤书,孤臣勒燕石."
"秋律荡华序,浓云生夕阴.群芳伴雨泣,百窍随风吟.衰萤灭遥径,倦翼翔故林.暗隙湿已逗,孤灯青欲沈.愁人此遥夜,万虑集幽衿.欢绪未盈尺,忧端已越寻.借问所以然,出处谬素心.家世本丘壑,才具非璆琳.灵根夙已殒,野服良所钦.搴芝幽涧畔,擉鳖故溪浔.擉尔滥官牒,今焉旅华簪.兄弟见羁鞅,交朋頼幽箴.尔讲坏壁简,我攀群玉岑.严枚交逸藻,潘陆嗣清音.群才方搆厦,短绠徒汲深.狂迷顿缨鹿,踉跄乘轩禽.归来翳编翟,况乃贯愁霖.求薪动逾桂,鬻赋靡酬金.原病固为累,朔饥非所任.犹欣共姜被,岁宴乐愔愔."
"周郎有旧隠,远在南山陲.一笑偶为乐,九层遂成基.旁连醉令石,却眺社僧碑.地远云物秀,岩深松桂滋.当时骛高兴,益友相攀追.乐圣自鼓腹,谈经亦轩眉.风猿助清啸,谷鸟参朋嬉.忽引朝闺籍,久乖林下期.头白二千石,高盖复来思.活活弄新溜,苍苍援故枝.虽云未投绂,良足纾烦疲.余怀本丘壑,世路方馽羁.愿言独往客,缅邈心空驰.税驾或未晚,从君歌紫芝."
"岁晏坐孤壁,心驰千里余.何言共被乐,方叹专城居.野阔江海漫,风高天地虚.愿言逐归鸟,无翼将焉如."
"摇落江都城,风尘宛丘道.天涯遥相望,离思何草草.回泽腾麏䴥,沧洲叫凫鸨.星岁日云徂,在原叹方浩."
"昔日白接䍠,时时诣诸习.累榭今已颓,清池尚堪挹.遥源乳窦响,败防流沙急.况复兰蕙时,幽香远相袭."
"八月霜潦收,江槎绝烟渚.竹落如网裁,渊鳞剧云聚.鹥鸟争食飞,儿童荷叉语.去乙鳊项肥,吴羹免轑釜."
"汉家太一昏祠日,宝炬神灯徧京室.仁寿先从殿里开,纤阿正傍楼前出.传闻陌上乐康年,宝骑如龙人若仙.骖驔始见斗城曲,烂熳还逢星汉边.妍歌巧笑竞赓续,万状晶荧夺人目.洛桥罗韈自生尘,楚国香缨不藏烛.五侯四姓共豪华,况乃经过赵李家.迷路非关武陵水,添妆祗为寿阳花.九门启钥光如昼,若个游人不回首.春宵病客独无悰,挟册焚香坐虚牖.坐久更阑可奈何,著书自古穷愁多.钟磬笙竽尽邻里,谁能载酒来相过."
"朝端旧记生贤日,使节临门恩有秩.诏书感会形温辞,宴品丰华动私室.降崧孕昴诚不诬,史简诗弦互褒述.贤人挹道随污隆,忽向西台就安逸.门弧纪旦还复周,瑞霰连天芳岁遒.埙音箎曲会中坐,兰丛玉树来西州.称觞献寿私庭里,别得人生行乐意.贰官礼乐春闱卿,托迹逍遥漆园吏.病尹论交情最深,因声附祝成孤吟.愿将明哲保身智,遗我摧颓知止心."
"中天帝圃蕃英蕤,氤氲嘉祥凝朝曦.竹间芳种易封殖,叠萼三葩同茂枝.庆云景宿共灵意,鸿英托寓兹为美.华夷面内始竝柯,慈孝欢心遂联蘤.云旗羽葆驻天临,玩此能无悦圣心.幽香自逐德馨远,丽色更缘眉彩深.因生轶草兼平露,荐祉神庭幸同侣.盛开已被帝琴风,纵落犹成佛天雨."
"三月春风满瑶水,珍丛瑞薄纷难纪.皭若兹花四照中,扬蕤独茂千龄祉.千龄丕应在重葩,双吐琼房彰协华.秀跗即镂平台雪,宝艳宁争台岭霞.球栏黼幄遥相映,姑射仙姿玉虚境.结根已近尧蓂阶,借媚非关汉莲井.天襟多豫玩群芳,彼美幽姿首效祥.都缘剩沐太和润,况自频分私照光.凭休托粹成奇质,一卉时来遂逢吉.愿将药品志佳名,永续芝房腾茂实."
"前日来攀小园树,枝头蓓蕾无万数.今朝置酒来赏花,已有残英伴飞絮.春花如此将奈何,白日虽迟终不住.鶑歌蝶舞两矜春,见我长嗟亦飞去."
"王舍多幽刹,林居访净人.旁行经叶古,宝色梵天春.风阁铃如语,烟溪树胜轮.道场聊抖擞,认得客衣尘."
"憭栗众芳歇,金英无与俦.香疑饮潭日,欢似漉巾秋.润蘤霜华入,薰丛野色留.郢兰休自咤,冰玉此赓酬."
"春夕坐神臯,天长北雁号.来思系书足,去羡顺风毛.瑞鹄天渊暖,啼乌禁树高.夫君自江海,避弋莫为劳."
"瞥见江南树,繁英照苑墙.无双春外色,第一腊前香.云叶遥惊目,琼枝昔断肠.莫吹羌坞笛,容易损孤芳."
"岁晏西陂好,澄波共夕阳.戏鱼来有晕,惊鹜去无行.荇叶疏犹碧,兰苕老更香.裴回归鞅晚,并为似沧浪."
"稍傍夕楼明,娟娟底有情.眉纤鬭蛾出,钩曲误鱼惊.欲暗犹衔岫,将斜更上楹.刀头君自晚,莫枉桂初生."
"病客尘缨外,幽斋法境中.庭喧施鸟食,坐拂去花风.茗溜沈瓯绿,檀烟入篆红.忘言一相对,何处妄求空."
"白发游梁晚,青山念楚归.魂销虽得别,战胜却成肥.障日都门盖,迎烟磵路衣.试寻南圃树,今长几多围."
"遥闻斋酎絜,来佐客觞酣.棠野歌新续,兵厨兴旧谙.竹供醅上色,兰献液中甘.欲识西台胜,厌厌夜雪庵."
"宝刹开初地,沧浪绕故城.芰莲俱野色,凫鸨各秋声.岸阔烟无著,窗虚日易明.归骖谁讶久,正为濯尘缨."
"昔岁西郊饯,曾瞻出守麾.今年东第哭,便叹哲人萎.辰巳空成谶,膏肓不遇医.诘朝闻衮敛,心折寝门悲."
"应运推邦直,乘时讲化源.不冠尝可奏,问树本无言.亮节裨初载,清风裕后昆.忽嗟梁木坏,褒册贲忠魂."
"昔事重明邸,俄陶万物钧.专怀长孺直,终损武侯神.舟壑先成夜,桃蹊遂不春.惟余丽牲刻,终古志名臣."
"伟望岩岩峻,忠言谔谔昌.门无谢恩客,帷有献书囊.王骏封侯晚,臧孙树德长.都门萧鼓发,行路泣云亡."
"闽录家声茂,唐铨吏格平.新资掾三语,旧榜佛千名.月苦乡魂极,春寒酒意轻.高材难偶俗,慎勿对参卿."
"西汉为郎选,南方奉使才.书随星火落,帆拂斗牛开.束笴闻民悦,丹毫绝吏猜.奈矜持节重,无客对衔杯."
"晚陌收残雨,高轩冒夕霏.风干移旧响,月破隠空围.败叶相将舞,寒云不肯飞.兴无潘掾笔,何术写心微."
"远补参卿掾,来过乞墅甥.秋悲先雁引,晓涕伴参横.薏子期蠲疾,梅花幸寄声.片言无异俗,阴德在乡闳."
"倦客睢园远,迎家越绝长.聊甘督罚掾,羞比入赀郎.汗竹书縢密,炊菰宴具香.兰台英藻盛,方信乃宗彊."
"补吏唐资浅,游方汉牒遥.贪荣亲及禄,讵悔俊沈僚.葛咏同根庇,松期晚岁凋.曾孙柔俗美,前识缿筩销."
"北土无繁卉,空亭有暝阴.狂飞憎野絮,多舌恨春禽.地燥山如朽,池寒水不深.生平箕颍志,轩冕独何心."
"连佐陪京郡,愁衔出祖杯.新曹抛野𫈵,旧第老公槐.府檄迎车远,戎牙宴豆开.遥知倾坐日,方叹阿𨽜才."
"徼道千庐地,宵霖八月天.床栖吴簟竹,窗湿汉宫钱.幕影翻层浪,簷声响细泉.空阶何所得,并是废愁眠."
"尽日临春水,非关问要津.舟行鱼避檝,岸坐草留人.香萼千红糁,苔花小翠鳞.已堪遗俗虑,何必擉江滨."
"乌渴催宵漏,鸡鸣引曙光.山西河暗淡,天北斗低昂.银烛香犹烬,瑶琴冷未张.何须开宝鉴,容鬓定苍苍."
"晓陌千槐落,严扉万盖留.浮云低观阙,残漏急章沟.斗柄遥临殿,参旗侧映楼.如何轩上鹤,独忆海天秋."
"野卉秀禅庭,瑶华发素英.托根真不染,肖质似先鸣.露叶疑藏羽,烟蕤更作缨.何妨依忍草,休辩好丹名."
"百卉芳心罢,空园蝶影微.虽逢已凉节,尚作有情飞.露菊聊堪采,风兰或可依.履霜从此惧,君意定何归."
"寂寞南朝寺,徘徊北顾人.钟声含晓籁,塔相涌仙轮.吊古千龄恨,观空万法尘.三车何处在,归鞅欲迷津."
"掩室维摩病,从昏太一祠.谁言鼓吹夕,独礼天人师.烛烬委寒檠,茗华浮缥瓷.同袍不我顾,宴坐复何思."
"东别群舒国,西逾二剑天.才高邺都檄,政𥩟武城弦.莋马征蹄苦,岩鸡瑞羽鲜.离愁知远近,万里到桥边."
"天陆箕躔动,林箫万籁空.扶摇庄海北,悲眩鲁门东.贪诫诗人隧,清思赋客雄.何因知劲草,霜陌尽飞蓬."
"郡国高皇庙,天龙释帝居.兵销擒布后,台耸畏轩余.宝榻成莲坐,戎韬入贝书.守臣荣就望,屏息拜前除."
"路阔三条陌,云低九鼎门.铙风催骑响,裘霰减貂温.谷晓天花乱,林空苑絮繁.周麰农意切,一一愿流根."
"朝雨杂轻霾,浓阴暮未开.天低五里雾,日晦九成台.宫溜轻淙玉,坊车小隠雷.不愁驰道远,宝色夹千槐."
"关辅陪京外,年华禁火中.柳矜河上绿,花献酒边红.野市秋千月,春楼觱篥风.三州六钻燧,安得不衰翁."
"斜日红初敛,晴山翠欲流.休歌陌妇怨,宁作贾胡留.物意如相乐,吾生有底愁.早分好风月,更上庾公楼."
"揆路同寅业,师垣出守麾.终无三令喜,便集两楹悲.衮职嗟何补,天心感憗遗.幽泉空漏淎,非复作霖时."
"自昔荣归衮,今兹骇阅川.天愁摧柱日,星痛殒箕年.素履遗儒范,忠谋溢吏篇.空余洧乡陌,长似岘碑前."
"北里开公第,东斋集俊游.秘书家有副,甲令世传侯.凤竹供联册,鲭盘入宴羞.门前多鹤盖,不为骋长楸."
"曲里犹龙族,西京尚主侯.勋华传旧钺,名理寄虚舟.得疾真无妄,观生遂若休.偏嗟荀令沼,回作逝川流."
"北第琴樽歇,东原旌旆飞.清风邈无所,此路是长违.野阔车吞响,天愁日抱辉.空余门下客,鱼鸟叹何依."
"宿雨催秋物,清风卷岁华.残蜩初去柳,寒蝶尚寻花.密筿留苍雾,红梨染落霞.城头八九子,日昃乱啼鸦."
"帝禁留辞范,儒林老栋材.方期割牲礼,遽近奠楹灾.岁晏巢鵀逝,天秋吊鹤来.宗工铭盛德,千古照泉台."
"几杖辞荣久,龙蛇感岁迁.留春太史记,成佛谢公缘.素盖寒云外,哀箫落月前.无烦樵牧禁,行路拜新阡."
"一世文为伯,三阶象有光.何言隆栋吉,忽叹夜舟藏.襚礼朝颁册,哀音路过丧.善人今不与,神理太茫茫."
"梁木萎邦哲,乘舆哭第家.敛恩周衮里,追品汉貂华.素礼初无悔,浮生遂有涯.斯文从此丧,谁与辨咬哇."
"舛运明生疾,忠怀语绝偷.空荣人曳履,终隔相封侯.太史藏书法,门生助绋讴.惟余文献谥,不复叹平头."
"宗工天下宝,归葬国西原.野阔箫声苦,云愁旐影昏.如存三事礼,不返九京魂.河海空成泪,难酬国士恩."
"宅隠羊昙墅,门连仲蔚蒿.衔杯思左蟹,舒啸忆东臯.楚桂风生穴,庄鱼浪溢濠.平生丘壑志,终愿寄民曹."
"夜枕鸿违汉,霜天雀噪园.回车长者辙,曝背野人暄.墨溜沈寒沼,松醪湛冻樽.谁能穿雪履,待诏鲁班门."
"素范流邦册,昌言溢帝聪.三台应天老,万事问胡公.道有如弦直,生嗟委蜕穷.令君兼上傅,衮敛贲遗忠."
"昔命光三事,今嗟赎百身.堂无织蒲妾,车有吐茵人.台坼层氛夜,槐凋故府春.空余相国第,不与势家邻."
"平日开黄阁,兹辰奠素旗.留侯尝辟谷,岩说遂骑箕.天迥哀笳咽,林长导翣迟.行人此堕泪,何必岘亭碑."
"地占心斋旧,天扶药喜身.高怀聊避宠,幽境更随人.树密添新籁,丛香续故春.婆娑荣路友,偏倚此相亲."
"积晦连空卷,繁蒸此夜收.峰催云去夏,珪伴月迎秋.树老残烟入,庭虚爽气留.长康惟半黠,孤咏费冥搜."
"旧壁横空苑,危亭纳夕霏.野虫多各韵,倦鸟忽同归.木落惊秋晏,人愁念昨非.生平嵩颍志,尚或拂尘衣."
"荒城楼堞少,野色徧高低.蔓草无名绿,幽禽取意啼.天形冈树北,日脚岭云西.不觉凝笳动,春风引夕鼙."
"谢病非三最,为氓乏一廛.何言罗爵尉,时驻舄凫仙.华辙交深巷,余香袭故毡.猪肝难设具,应作闵生怜."
"昔贵三公第,今营一亩居.聊堪避燥湿,兼欲贮琴书.兽窟犹思骋,鹪巢不愿余.长安穷僻地,吾亦爱吾庐."
"铜纽腰新绶,乌衣省故庐.乡无夜行谚,楹有世藏书.楚潦兰浮檝,潘园板御舆.蚩蚩吴俗美,庖刃一投虚."
"城阙曙乌啼,行人叹解携.旧欢苹鹿散,新意棘鸾栖.淮月涵孤蚌,江云杂断霓.漉沙应搆赋,春澥正平隄."
"露畹移珍树,丹房一绀帏.绡轻无奈叠,霞碎却相依.傃日香难敛,擎风力自微.他时零落恨,千片为谁飞."
"晏岁无情晚,阴飚昨夜闻.芳条临槛劲,短日转楼曛.苔石收苍晕,冰溪叠素纹.蒿兰虽异种,霜至若为分."
"冒霰初分叶,惊春已作花.鲜于紫艾绶,殷过赤城霞.破蓓香囊小,衔趺彩笔斜.骚人虽丽思,忍作桂旗车."
